index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
117414,272833,0,E,S,F,P,,5
117415,276735,0,I,S,F,P,,6
117416,286627,0,I,S,F,P,,7
117417,289918,0,E,S,T,P,,6
117418,314827,0,I,N,F,J,,5
117419,340111,0,I,S,T,P,,7
117420,340118,0,E,N,T,J,,5
117421,341612,0,I,S,F,J,,5
117422,341743,0,I,S,T,J,,5
117423,347210,0,E,N,T,P,,9
117424,347735,0,I,S,T,P,,6
117425,358728,0,I,S,F,P,,5
117426,370638,0,I,N,F,J,,5
117427,376879,0,I,S,F,J,,8
117428,388631,0,E,N,F,P,,5
117429,388749,0,E,S,T,P,,4
117430,390864,0,E,S,T,J,,5
117431,402976,0,E,S,F,P,,13
117432,404760,0,E,S,T,P,,6
117433,423937,0,E,S,F,J,,5
117434,439045,0,I,S,T,P,,5
117435,441776,0,E,S,F,P,,4
117436,445104,0,I,N,T,J,,7
117437,464453,0,I,N,F,P,,6
117438,476698,0,I,S,F,J,,4
117439,481864,0,I,N,T,J,,6
117440,538834,0,E,S,F,P,,7
117441,549914,0,E,S,F,P,,5
117442,553380,0,E,S,T,J,,6
117443,555983,0,I,N,T,P,,10
117444,557318,0,I,S,T,P,,9
117445,586274,0,I,S,F,P,,4
117446,596671,0,I,N,T,J,,10
117447,625048,0,E,N,F,P,,5
117448,684557,0,I,S,F,P,,7
117449,730126,0,I,N,T,P,,5
117450,917880,0,E,S,T,P,,6
117451,10626,0,I,S,T,J,,6
117452,18046,0,E,S,T,P,,4
117453,18063,0,E,N,F,J,,4
117454,36829,0,I,N,F,P,,4
117455,37710,0,I,N,F,J,,4
117456,49202,0,E,S,F,J,,4
117457,60902,0,E,N,F,J,,5
117458,67440,0,E,S,F,J,,5
117459,68814,0,I,S,T,P,,4
117460,70746,0,E,S,T,J,,6
117461,76863,0,E,S,F,J,,4
117462,85554,0,E,S,T,J,,4
117463,97191,0,E,N,T,P,,11
117464,105299,0,I,N,T,P,,5
117465,106080,0,E,N,F,P,,4
117466,111704,0,E,N,F,P,,5
117467,111706,0,E,N,T,P,,4
117468,111729,0,E,S,F,P,,5
117469,111731,0,I,S,T,P,,6
117470,111732,0,E,N,T,P,,7
117471,118390,0,I,S,T,P,,4
117472,126179,0,E,N,F,P,,5
117473,128638,0,I,N,T,J,,4
117474,129890,0,E,S,T,J,,4
117475,144480,0,E,S,F,P,,5
117476,144629,0,E,S,F,J,,7
117477,148249,0,I,S,T,P,,5
117478,148448,0,E,N,T,P,,5
117479,149466,0,E,S,F,P,,4
117480,149470,0,E,S,F,P,,4
117481,158326,0,E,S,F,P,,4
117482,176321,0,E,S,F,J,,12
117483,203496,0,I,S,F,J,,5
117484,205225,0,I,S,F,J,,4
117485,206679,0,I,S,F,P,,4
117486,208295,0,I,N,F,P,,5
117487,211217,0,I,S,T,P,,5
117488,214019,0,E,N,T,P,,4
117489,223240,0,I,S,F,J,,4
117490,225322,0,E,N,T,J,,4
117491,244643,0,E,S,F,P,,12
117492,255309,0,I,S,T,P,,10
117493,265572,0,E,S,T,J,,5
117494,280400,0,I,S,F,P,,4
117495,283716,0,I,N,F,P,,4
117496,286323,0,I,S,T,P,,9
117497,296109,0,I,S,T,J,,4
117498,300252,0,I,S,T,P,,4
117499,302504,0,E,N,T,P,,4
117500,302811,0,I,S,T,P,,5
117501,309237,0,I,S,T,J,,4
117502,319240,0,I,N,F,J,,6
117503,332566,0,E,N,F,J,,11
117504,340112,0,E,N,F,P,,6
117505,340115,0,I,N,F,P,,5
117506,340123,0,I,S,T,P,,5
117507,349476,0,I,N,T,P,,7
117508,353824,0,E,S,T,P,,3
117509,391338,0,E,N,T,P,,8
117510,401059,0,I,N,F,J,,4
117511,437065,0,E,N,F,P,,14
117512,438412,0,I,N,F,J,,14
117513,454562,0,E,S,T,J,,6
117514,471817,0,I,N,T,J,,15
117515,476710,0,I,N,F,J,,4
117516,477960,0,I,S,T,J,,5
117517,478292,0,E,N,T,J,,5
117518,504772,0,I,S,F,J,,6
117519,521662,0,I,S,T,J,,4
117520,529659,0,E,S,T,P,,4
117521,550373,0,I,N,T,J,,4
117522,553634,0,E,N,T,P,,5
117523,596675,0,E,S,T,J,,5
117524,618709,0,E,N,T,P,,8
117525,701328,0,I,N,T,J,,6
117526,761070,0,I,N,F,P,,5
117527,808067,0,I,S,T,P,,8
117528,8888,0,E,S,T,P,,3
117529,18058,0,E,S,F,P,,7
117530,18059,0,I,S,T,P,,4
117531,20365,0,I,S,T,J,,3
117532,25002,0,E,S,F,J,,7
117533,48588,0,I,N,T,J,,4
117534,49208,0,E,N,T,P,,3
117535,49209,0,I,N,T,P,,3
117536,49445,0,E,S,F,P,,3
117537,52777,0,I,N,T,J,,3
117538,77896,0,I,N,T,P,,4
117539,100981,0,E,S,T,J,,7
117540,103897,0,E,S,T,J,,3
117541,106849,0,I,N,F,J,,3
117542,107387,0,E,N,T,J,,7
117543,110549,0,E,N,T,J,,3
117544,110981,0,E,S,T,P,,4
117545,111702,0,E,S,F,J,,3
117546,111721,0,E,N,F,J,,3
117547,112737,0,E,S,F,J,,3
117548,127878,0,I,S,F,P,,4
117549,129090,0,I,S,F,J,,4
117550,148236,0,I,N,T,P,,3
117551,148237,0,E,S,F,J,,4
117552,148248,0,E,S,F,P,,2
117553,149459,0,E,N,F,J,,3
117554,150797,0,I,S,F,P,,3
117555,155215,0,E,N,T,J,,3
117556,156192,0,I,S,T,J,,4
117557,170051,0,I,S,F,J,,3
117558,197920,0,I,S,T,P,,5
117559,198125,0,I,S,F,J,,5
117560,206659,0,I,S,F,J,,3
117561,206664,0,E,N,F,J,,4
117562,206684,0,E,N,T,J,,5
117563,206688,0,I,S,T,J,,3
117564,206696,0,I,S,F,P,,2
117565,206706,0,I,N,T,P,,3
117566,207623,0,I,S,T,J,,6
117567,208444,0,E,S,F,J,,4
117568,209232,0,E,S,T,J,,3
117569,211280,0,I,S,T,P,,4
117570,211293,0,E,N,T,J,,4
117571,215861,0,I,N,F,J,,3
117572,219527,0,E,S,F,P,,4
117573,220189,0,I,N,T,P,,3
117574,220211,0,I,S,T,P,,3
117575,220220,0,E,S,T,P,,4
117576,220224,0,I,N,T,P,,8
117577,234029,0,E,N,T,J,,4
117578,234031,0,E,N,F,P,,5
117579,244032,0,I,S,T,J,,4
117580,244638,0,I,S,T,P,,8
117581,244645,0,I,S,T,J,,4
117582,244646,0,I,S,F,J,,4
117583,270552,0,I,S,F,P,,5
117584,278128,0,I,N,F,P,,3
117585,282151,0,E,N,F,J,,3
117586,286322,0,E,S,T,J,,3
117587,286628,0,I,S,F,P,,3
117588,289911,0,E,N,T,J,,2
117589,289912,0,I,S,F,P,,3
117590,290856,0,I,N,F,J,,4
117591,290858,0,I,S,F,J,,2
117592,292434,0,E,S,T,J,,3
117593,305455,0,E,N,F,J,,5
117594,309708,0,I,N,F,J,,4
117595,312995,0,E,N,T,J,,4
117596,315595,0,E,N,F,P,,6
117597,319242,0,I,N,T,P,,3
117598,319247,0,E,N,F,J,,3
117599,323913,0,E,N,T,P,,3
117600,324025,0,I,S,F,J,,3
117601,329851,0,I,N,T,J,,4
117602,340108,0,E,S,F,P,,3
117603,340110,0,I,S,T,J,,3
117604,340113,0,E,S,T,P,,3
117605,340116,0,E,S,T,P,,3
117606,340128,0,I,S,T,J,,4
117607,341423,0,E,N,T,P,,4
117608,343198,0,I,S,T,P,,3
117609,343914,0,E,S,T,J,,4
117610,344398,0,I,S,T,J,,2
117611,346416,0,E,S,F,J,,3
117612,347122,0,E,S,T,J,,3
117613,347344,0,I,N,T,J,,3
117614,349531,0,E,N,F,P,,5
117615,355860,0,I,S,F,J,,3
117616,365706,0,E,N,T,P,,3
117617,383193,0,E,S,T,P,,3
117618,387928,0,E,S,T,J,,4
117619,390865,0,E,N,F,P,,3
117620,395932,0,I,S,F,P,,4
117621,400887,0,E,S,F,P,,3
117622,407697,0,E,N,F,P,,3
117623,425764,0,E,S,T,J,,3
117624,439263,0,E,S,T,P,,3
117625,439303,0,E,S,T,J,,3
117626,439311,0,I,S,T,J,,5
117627,439880,0,I,N,F,P,,3
117628,442911,0,I,S,F,P,,3
117629,449413,0,E,S,F,P,,3
117630,451770,0,E,N,F,P,,3
117631,452832,0,E,N,T,J,,4
117632,467913,0,I,N,F,P,,7
117633,472373,0,I,S,T,J,,3
117634,481619,0,I,S,T,P,,9
117635,526760,0,I,S,T,J,,2
117636,533391,0,E,S,T,J,,5
117637,540382,0,I,S,T,J,,5
117638,549593,0,I,N,F,P,,7
117639,553054,0,I,N,F,P,,3
117640,555289,0,I,N,T,P,,4
117641,584817,0,E,N,F,J,,4
117642,592361,0,E,N,F,J,,3
117643,592691,0,I,N,F,P,,3
117644,595210,0,I,S,T,J,,5
117645,596674,0,I,S,T,P,,3
117646,599154,0,E,N,T,P,,8
117647,625058,0,I,S,F,J,,4
117648,625204,0,E,S,T,P,,4
117649,701804,0,I,S,F,P,,8
117650,706271,0,E,S,F,J,,3
117651,706289,0,I,S,F,P,,8
117652,874501,0,E,N,T,P,,4
117653,928534,0,E,N,F,J,,5
117654,8887,0,E,S,F,J,,2
117655,18050,0,E,S,F,P,,2
117656,18060,0,I,S,T,P,,3
117657,49126,0,E,S,F,J,,3
117658,49439,0,E,S,F,J,,2
117659,49931,0,I,S,T,J,,2
117660,58328,0,I,S,F,P,,2
117661,60903,0,I,N,T,J,,6
117662,76383,0,E,S,T,P,,2
117663,82751,0,E,N,F,J,,2
117664,105937,0,E,N,T,P,,3
117665,105938,0,I,S,T,J,,4
117666,106472,0,I,S,T,J,,2
117667,106473,0,I,S,F,J,,2
117668,106476,0,E,N,T,J,,2
117669,111694,0,I,S,F,P,,2
117670,111701,0,E,S,F,P,,1
117671,111708,0,E,N,T,J,,2
117672,111790,0,I,S,T,P,,2
117673,112159,0,I,S,F,J,,2
117674,119351,0,E,N,T,P,,2
117675,129292,0,I,S,T,P,,2
117676,147780,0,I,S,T,J,,2
117677,148246,0,I,S,F,P,,4
117678,148369,0,E,S,T,J,,3
117679,148446,0,E,S,F,P,,2
117680,148774,0,I,S,T,P,,3
117681,149464,0,E,S,F,P,,2
117682,149472,0,E,N,T,J,,2
117683,159421,0,I,S,T,P,,2
117684,172670,0,E,S,F,J,,3
117685,182935,0,I,N,F,J,,2
117686,190238,0,E,N,T,P,,2
117687,197617,0,E,S,T,P,,4
117688,197919,0,I,N,F,P,,1
117689,206585,0,I,N,F,J,,2
117690,206595,0,I,S,F,P,,2
117691,206650,0,E,S,F,J,,2
117692,206652,0,E,S,T,J,,2
117693,206673,0,E,S,T,P,,2
117694,213972,0,E,N,F,J,,2
117695,213989,0,E,N,T,P,,2
117696,214013,0,E,N,F,J,,2
117697,220140,0,I,S,F,J,,3
117698,220191,0,E,N,F,P,,2
117699,220193,0,I,S,T,P,,2
117700,220205,0,E,S,F,P,,2
117701,220207,0,I,N,T,P,,2
117702,225323,0,E,N,F,P,,2
117703,231390,0,I,S,T,J,,3
117704,232162,0,I,S,F,J,,2
117705,236046,0,I,N,T,P,,2
117706,237680,0,I,S,T,J,,3
117707,239933,0,E,S,T,J,,2
117708,240947,0,E,N,F,J,,4
117709,244603,0,E,N,F,P,,3
117710,246452,0,I,S,T,P,,7
117711,256600,0,E,N,T,J,,2
117712,263110,0,I,S,T,J,,3
117713,267083,0,I,N,T,P,,3
117714,267172,0,E,S,T,P,,2
117715,270577,0,I,N,T,P,,2
117716,270796,0,I,N,T,J,,2
117717,275678,0,I,N,F,P,,3
117718,284551,0,I,S,T,P,,1
117719,285943,0,E,S,T,P,,26
117720,286658,0,E,N,F,J,,2
117721,287880,0,I,S,F,P,,4
117722,289910,0,E,N,F,J,,1
117723,289916,0,E,S,T,P,,1
117724,290637,0,I,S,T,P,,3
117725,292980,0,I,S,T,J,,2
117726,294833,0,I,S,F,J,,2
117727,328081,0,I,S,F,P,,2
117728,329788,0,E,S,F,J,,3
117729,331932,0,E,N,T,J,,3
117730,333357,0,I,S,F,J,,2
117731,334396,0,I,S,T,P,,3
117732,339388,0,E,N,F,P,,2
117733,340044,0,E,S,F,P,,2
117734,341547,0,I,N,F,J,,2
117735,343830,0,E,S,F,J,,2
117736,343956,0,I,S,T,P,,5
117737,344345,0,E,N,F,P,,4
117738,356340,0,I,N,F,J,,2
117739,375499,0,I,S,T,P,,4
117740,378157,0,E,N,F,J,,2
117741,388779,0,I,S,F,J,,3
117742,392433,0,E,N,T,P,,2
117743,395826,0,E,S,T,P,,2
117744,395951,0,I,S,T,J,,5
117745,396721,0,E,N,T,J,,3
117746,398495,0,E,N,F,J,,13
117747,400589,0,E,S,T,P,,2
117748,405209,0,I,S,F,J,,2
117749,408311,0,I,N,T,P,,5
117750,434996,0,I,S,T,J,,2
117751,439190,0,E,N,F,J,,2
117752,442917,0,I,S,F,J,,2
117753,452826,0,I,N,F,J,,2
117754,454874,0,I,S,T,P,,5
117755,455004,0,E,N,F,P,,2
117756,467911,0,I,S,T,P,,2
117757,475151,0,E,N,F,J,,3
117758,478295,0,E,N,T,J,,2
117759,481694,0,I,S,F,P,,4
117760,513418,0,E,N,F,J,,4
117761,515368,0,E,N,F,J,,2
117762,524098,0,E,S,T,J,,1
117763,526279,0,I,S,T,J,,4
117764,526759,0,E,N,F,P,,2
117765,545449,0,E,S,T,P,,6
117766,584523,0,I,N,T,P,,13
117767,586524,0,I,N,F,P,,7
117768,587348,0,E,S,F,P,,3
117769,587920,0,E,N,F,P,,3
117770,590712,0,E,S,T,P,,27
117771,596672,0,I,S,T,P,,5
117772,710658,0,E,S,F,P,,3
117773,765279,0,E,S,F,P,,1
117774,765995,0,E,N,F,J,,2
117775,997083,0,I,S,T,P,,16
117776,1015101,0,E,S,F,P,,2
117777,35368,0,I,N,F,P,,1
117778,48577,0,I,S,F,P,,1
117779,48584,0,E,N,T,J,,1
117780,49945,0,I,S,F,J,,1
117781,68819,0,E,S,T,P,,1
117782,83043,0,E,S,F,J,,1
117783,106471,0,I,S,F,P,,1
117784,106474,0,E,S,F,J,,1
117785,106475,0,I,S,T,P,,1
117786,106477,0,E,N,T,P,,2
117787,106478,0,E,N,F,P,,1
117788,106479,0,I,N,F,P,,1
117789,106480,0,E,S,F,J,,2
117790,106483,0,E,N,F,P,,2
117791,106484,0,I,S,T,J,,1
117792,110978,0,E,S,F,P,,1
117793,111033,0,E,N,F,J,,1
117794,111689,0,E,S,F,P,,1
117795,111696,0,I,N,F,J,,1
117796,111697,0,I,N,T,P,,2
117797,119047,0,I,N,T,J,,4
117798,134528,0,E,S,F,J,,1
117799,141700,0,I,N,T,P,,1
117800,148245,0,E,S,F,P,,1
117801,148381,0,I,S,F,J,,1
117802,149304,0,E,S,T,P,,1
117803,149469,0,E,S,T,P,,1
117804,149474,0,I,N,F,P,,1
117805,150801,0,E,S,T,P,,1
117806,153076,0,I,S,F,P,,1
117807,158107,0,E,N,T,J,,1
117808,173710,0,E,S,F,J,,1
117809,174297,0,E,S,F,P,,1
117810,179649,0,I,S,F,J,,3
117811,181089,0,I,N,F,J,,1
117812,182936,0,I,S,F,J,,1
117813,191800,0,E,N,T,J,,1
117814,205309,0,E,N,F,P,,2
117815,206603,0,E,S,F,P,,1
117816,206629,0,I,N,F,J,,1
117817,206651,0,E,S,T,P,,2
117818,206665,0,I,S,T,J,,1
117819,206674,0,I,S,F,J,,1
117820,206682,0,E,S,F,J,,1
117821,206685,0,E,S,T,J,,1
117822,206687,0,I,S,F,J,,1
117823,206689,0,I,S,F,J,,1
117824,206693,0,I,S,T,P,,1
117825,206695,0,E,S,T,J,,1
117826,206697,0,I,S,F,P,,1
117827,206698,0,I,S,F,P,,1
117828,206701,0,I,S,T,J,,1
117829,206702,0,I,N,F,J,,1
117830,206704,0,E,S,F,P,,2
117831,206707,0,I,S,F,P,,1
117832,206710,0,E,S,F,P,,1
117833,206713,0,I,S,F,J,,1
117834,211147,0,E,S,T,P,,2
117835,211204,0,E,N,F,P,,1
117836,211233,0,I,S,F,P,,1
117837,211261,0,E,S,F,P,,3
117838,213973,0,E,S,F,P,,1
117839,213976,0,I,S,T,P,,1
117840,213990,0,E,S,T,P,,1
117841,213991,0,E,S,T,P,,1
117842,213993,0,I,N,T,P,,1
117843,213994,0,E,N,T,P,,3
117844,213997,0,E,S,T,P,,4
117845,214003,0,E,S,F,P,,1
117846,214005,0,I,N,T,J,,1
117847,214008,0,E,S,T,J,,1
117848,214012,0,E,S,F,P,,1
117849,214021,0,I,N,F,J,,1
117850,220139,0,I,S,T,P,,1
117851,220141,0,E,S,T,P,,1
117852,220142,0,I,S,T,J,,1
117853,220172,0,I,S,T,J,,1
117854,220184,0,I,S,T,P,,1
117855,220203,0,E,S,T,P,,1
117856,220204,0,I,S,T,J,,1
117857,220206,0,I,N,F,P,,1
117858,220214,0,I,S,T,J,,1
117859,220215,0,I,S,T,P,,1
117860,220219,0,E,N,F,P,,1
117861,220226,0,E,S,T,P,,1
117862,225324,0,I,S,T,P,,1
117863,227589,0,I,S,T,J,,1
117864,234032,0,I,S,F,J,,2
117865,234033,0,I,S,T,J,,1
117866,236744,0,I,N,F,P,,1
117867,240029,0,E,S,F,P,,4
117868,240943,0,I,S,T,P,,1
117869,240944,0,I,S,F,P,,1
117870,240945,0,I,S,T,J,,1
117871,244639,0,I,S,T,J,,2
117872,244640,0,I,S,T,J,,1
117873,244644,0,E,S,F,P,,3
117874,270573,0,E,S,F,J,,1
117875,270574,0,I,S,F,J,,1
117876,270575,0,I,S,F,P,,1
117877,270576,0,I,S,F,P,,1
117878,270579,0,I,S,T,P,,1
117879,271684,0,I,S,T,J,,1
117880,272745,0,I,S,T,P,,1
117881,277924,0,I,S,T,P,,3
117882,283689,0,I,S,F,P,,1
117883,284311,0,I,N,T,P,,2
117884,286228,0,E,S,T,P,,1
117885,286570,0,I,S,T,P,,3
117886,289920,0,I,S,T,P,,1
117887,291044,0,E,S,F,P,,1
117888,291098,0,I,S,F,P,,2
117889,291241,0,I,N,F,J,,1
117890,292398,0,I,S,T,P,,1
117891,294708,0,E,N,F,P,,2
117892,295989,0,I,S,F,J,,3
117893,298593,0,E,S,F,P,,1
117894,305144,0,I,S,T,J,,1
117895,307494,0,E,N,F,J,,1
117896,308147,0,E,N,T,J,,5
117897,312997,0,E,S,T,J,,1
117898,314526,0,I,N,T,J,,1
117899,318227,0,E,S,T,P,,1
117900,328858,0,I,S,F,P,,2
117901,329736,0,E,N,T,J,,2
117902,329741,0,I,S,F,J,,1
117903,331253,0,E,S,T,P,,1
117904,331254,0,E,S,F,P,,1
117905,331255,0,E,N,F,P,,1
117906,333355,0,I,S,F,P,,1
117907,334275,0,E,S,T,J,,1
117908,334744,0,E,N,F,P,,4
117909,335653,0,E,N,T,P,,1
117910,337817,0,E,S,T,P,,2
117911,337819,0,I,N,T,P,,1
117912,340117,0,I,N,T,J,,1
117913,340119,0,I,N,F,P,,1
117914,340121,0,I,S,F,J,,1
117915,340125,0,I,N,T,J,,1
117916,340518,0,E,N,T,P,,1
117917,342914,0,E,N,F,P,,1
117918,343957,0,I,S,F,P,,1
117919,344378,0,E,S,F,P,,1
117920,344379,0,E,S,T,P,,1
117921,344383,0,I,S,T,J,,1
117922,344385,0,I,S,T,J,,1
117923,344393,0,I,S,F,P,,6
117924,347007,0,I,S,F,J,,1
117925,347092,0,I,N,F,P,,1
117926,347121,0,E,N,T,J,,1
117927,347124,0,I,S,T,P,,1
117928,347594,0,E,S,T,J,,1
117929,348291,0,I,S,T,P,,1
117930,348293,0,E,S,F,J,,2
117931,349473,0,E,S,F,P,,3
117932,349474,0,E,S,T,P,,4
117933,352657,0,E,N,F,J,,1
117934,353644,0,E,N,F,P,,1
117935,355272,0,I,N,F,J,,2
117936,355320,0,I,N,F,P,,1
117937,361959,0,I,N,F,J,,1
117938,362803,0,I,S,F,P,,1
117939,362804,0,E,N,T,J,,2
117940,367670,0,E,S,F,P,,1
117941,371340,0,I,S,F,P,,1
117942,373382,0,E,S,F,P,,1
117943,374121,0,E,N,T,P,,3
117944,374677,0,I,N,F,P,,1
117945,374961,0,I,S,T,P,,7
117946,374963,0,E,S,F,P,,1
117947,374964,0,I,S,F,P,,1
117948,375482,0,I,S,T,P,,1
117949,376031,0,I,S,T,J,,1
117950,376877,0,I,S,F,P,,1
117951,379130,0,I,S,F,J,,2
117952,391301,0,E,N,F,P,,1
117953,391308,0,I,N,F,P,,6
117954,397599,0,E,S,T,P,,1
117955,398449,0,E,N,F,P,,3
117956,398638,0,I,S,F,J,,2
117957,410163,0,E,S,T,J,,1
117958,419060,0,I,S,F,P,,1
117959,420900,0,E,N,T,J,,2
117960,421199,0,E,S,T,J,,1
117961,422266,0,I,S,T,P,,1
117962,425611,0,I,N,F,J,,3
117963,425761,0,E,N,F,P,,1
117964,428344,0,E,N,F,P,,2
117965,432890,0,I,S,T,J,,6
117966,439431,0,I,S,T,P,,1
117967,439434,0,I,N,F,J,,1
117968,440454,0,E,N,T,J,,1
117969,441376,0,I,S,F,P,,1
117970,442174,0,I,N,F,J,,1
117971,442461,0,I,S,F,P,,3
117972,442934,0,I,N,F,P,,1
117973,442937,0,E,S,T,P,,1
117974,446121,0,E,N,F,P,,2
117975,448807,0,E,S,F,P,,1
117976,452135,0,E,S,T,J,,1
117977,454284,0,E,N,F,J,,1
117978,454286,0,I,N,T,P,,1
117979,454288,0,E,S,T,J,,1
117980,456521,0,I,S,F,P,,3
117981,456523,0,E,S,F,P,,2
117982,457650,0,E,S,T,P,,1
117983,467909,0,I,S,T,P,,1
117984,470661,0,I,S,F,J,,1
117985,471700,0,I,S,T,J,,1
117986,471821,0,I,N,T,P,,1
117987,476690,0,I,N,F,J,,1
117988,476693,0,E,S,F,P,,1
117989,476697,0,I,S,T,P,,1
117990,476707,0,E,S,F,P,,1
117991,476714,0,E,N,T,J,,1
117992,477940,0,I,S,F,J,,1
117993,481863,0,I,S,F,P,,1
117994,483741,0,I,S,F,P,,4
117995,483742,0,I,N,F,J,,16
117996,483743,0,I,S,F,J,,1
117997,483744,0,I,S,F,P,,1
117998,483745,0,I,N,F,P,,4
117999,484778,0,I,S,T,J,,1
118000,488393,0,E,S,T,P,,2
118001,490190,0,I,S,T,J,,1
118002,490191,0,I,S,T,J,,1
118003,492699,0,I,N,F,J,,1
118004,497135,0,E,S,F,J,,1
118005,497141,0,I,S,F,P,,1
118006,497326,0,I,S,T,P,,5
118007,497356,0,I,S,T,P,,1
118008,500580,0,I,N,F,J,,1
118009,508134,0,I,S,F,J,,1
118010,509703,0,E,N,F,J,,1
118011,510486,0,E,S,F,J,,1
118012,515605,0,E,N,F,J,,8
118013,516899,0,E,S,T,J,,1
118014,517144,0,E,S,F,J,,1
118015,525120,0,E,N,F,J,,1
118016,529385,0,I,N,T,J,,4
118017,530564,0,E,S,T,P,,1
118018,530991,0,I,S,F,P,,1
118019,533390,0,E,S,T,P,,5
118020,537454,0,I,S,T,J,,1
118021,539978,0,E,S,T,P,,1
118022,540263,0,E,N,T,P,,1
118023,549919,0,I,N,F,P,,1
118024,550893,0,I,N,F,J,,1
118025,551303,0,E,S,F,P,,1
118026,552085,0,E,N,T,P,,1
118027,553382,0,I,S,F,J,,1
118028,553384,0,I,S,T,P,,1
118029,553385,0,E,N,T,J,,1
118030,553554,0,I,S,T,P,,2
118031,556180,0,E,S,F,J,,1
118032,558108,0,I,S,F,J,,4
118033,558600,0,I,S,T,J,,1
118034,558601,0,I,S,F,J,,1
118035,558602,0,E,S,T,P,,4
118036,558604,0,I,S,F,P,,1
118037,558605,0,I,S,T,P,,1
118038,558606,0,E,S,T,J,,1
118039,558607,0,I,S,F,P,,1
118040,558608,0,I,S,F,P,,1
118041,558609,0,I,S,F,P,,1
118042,560111,0,I,S,F,P,,1
118043,565327,0,E,N,F,P,,1
118044,565692,0,I,S,F,J,,1
118045,573566,0,I,S,F,P,,1
118046,578510,0,I,S,F,P,,1
118047,579136,0,I,S,F,P,,1
118048,583513,0,I,S,F,P,,2
118049,584321,0,E,S,F,J,,2
118050,584323,0,I,N,F,J,,2
118051,584518,0,E,S,F,P,,9
118052,584812,0,E,N,F,J,,1
118053,585070,0,I,S,F,P,,3
118054,586497,0,I,S,T,J,,3
118055,586517,0,I,N,F,P,,1
118056,586531,0,E,N,T,J,,1
118057,586562,0,I,N,T,J,,3
118058,587352,0,I,N,F,P,,1
118059,587922,0,I,S,F,P,,1
118060,588342,0,E,S,T,P,,1
118061,589213,0,E,S,F,P,,1
118062,589216,0,I,S,T,P,,2
118063,589301,0,I,S,T,P,,1
118064,589956,0,I,N,F,J,,2
118065,589963,0,I,S,T,J,,3
118066,590371,0,I,N,T,J,,4
118067,591826,0,I,S,F,P,,7
118068,592206,0,I,S,T,P,,1
118069,592225,0,I,S,F,P,,1
118070,592245,0,I,S,F,P,,6
118071,592249,0,I,S,F,P,,1
118072,592351,0,E,S,T,P,,1
118073,592406,0,I,S,F,P,,1
118074,594268,0,E,N,F,P,,3
118075,595397,0,E,S,T,P,,1
118076,596804,0,E,S,F,P,,3
118077,597043,0,I,S,T,P,,1
118078,598724,0,E,N,F,J,,1
118079,598912,0,I,N,F,J,,1
118080,599057,0,I,S,F,P,,1
118081,599058,0,E,S,F,J,,3
118082,605430,0,I,N,T,J,,1
118083,606137,0,I,S,T,P,,1
118084,606142,0,I,S,T,J,,1
118085,614084,0,E,N,F,J,,1
118086,615263,0,E,N,F,J,,1
118087,618717,0,E,N,F,P,,4
118088,685412,0,I,S,T,J,,1
118089,701314,0,E,N,F,P,,6
118090,701772,0,I,S,F,J,,2
118091,710764,0,I,N,T,J,,1
118092,720874,0,I,S,F,J,,1
118093,811726,0,I,S,T,J,,1
118094,820007,0,I,S,F,P,,1
118095,872389,0,E,S,F,P,,1
118096,909181,0,I,S,T,P,,1
118097,928581,0,E,S,T,P,,1
118098,928606,0,I,S,F,P,,1
118099,928721,0,I,S,T,J,,2
118100,983129,0,I,S,T,J,,1
118101,1005751,0,E,S,T,J,,3
118102,1025210,0,I,N,T,J,,1
118103,1067363,0,I,S,F,P,,2
118104,1081356,0,I,S,T,J,,1
118105,1091184,0,E,N,F,P,,1
118106,112577,0,I,S,F,P,,1
118107,213984,0,E,S,F,J,,3
118108,244642,0,I,N,F,P,,2
118109,244647,0,I,S,F,P,,1
118110,255310,0,E,S,F,P,,1
118111,290720,0,I,S,T,P,,1
118112,301081,0,I,S,F,J,,1
118113,439442,0,E,N,T,J,,5
118114,476695,0,E,S,T,P,,1
118115,478296,0,I,N,F,J,,2
118116,489200,0,I,S,F,P,,1
118117,499208,0,I,N,F,J,,1
118118,549594,0,E,N,T,P,,1
118119,550375,0,I,N,T,P,,1
118120,550886,0,E,N,T,J,,1
118121,558599,0,E,N,T,P,,1
118122,867483,0,E,S,T,P,,7
118123,996027,0,E,N,F,J,,5
118124,1015844,0,I,S,T,J,,2
118125,1025233,0,I,S,T,P,,3
118126,1026046,0,I,S,T,P,,5
118127,1026054,0,I,S,T,J,,2
118128,1026064,0,E,S,T,P,,3
118129,1056309,0,I,S,T,P,,1
118130,1056326,0,I,S,T,J,,3
118131,1056353,0,I,S,T,P,,3
118132,1064159,0,I,S,T,J,,3
118133,1089997,0,E,S,T,P,,6
118134,42,0,E,S,T,J,,320
118135,5091,0,E,S,T,P,,108
118136,6502,0,I,S,T,P,,106
118137,7990,0,I,N,T,J,,81
118138,77748,0,E,N,T,P,,68
118139,9560,0,I,S,T,J,,60
118140,43,0,E,S,T,J,,53
118141,19746,0,E,N,F,J,,40
118142,19744,0,I,N,T,J,,33
118143,86960,0,E,S,T,P,,28
118144,10146,0,E,S,F,J,,32
118145,2230,0,I,S,T,P,,27
118146,9559,0,E,S,T,P,,27
118147,21061,0,E,S,F,P,,25
