index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
104678,271650,5,E,F,(,S,),1
104679,276043,5,E,T,(,N,),1
104680,336565,5,E,T,(,S,),1
104681,368834,5,E,S,(,F,),1
104682,375639,5,E,F,(,N,),1
104683,390360,5,E,S,(,F,),1
104684,417093,5,E,N,(,F,),1
104685,451587,5,E,N,(,T,),1
104686,455392,5,E,N,(,F,),1
104687,479733,5,E,T,(,N,),1
104688,495829,5,E,N,(,T,),1
104689,509359,5,I,N,(,F,),1
104690,559919,5,I,F,(,N,),1
104691,563200,5,I,N,(,F,),1
104692,566895,5,I,S,(,F,),1
104693,568231,5,I,N,(,T,),1
104694,577877,5,E,N,(,F,),1
104695,584374,5,E,T,(,S,),1
104696,588262,5,E,F,(,S,),1
104697,593992,5,E,N,(,F,),1
104698,610445,5,E,F,(,S,),1
104699,653420,5,E,N,(,F,),1
104700,752366,5,I,T,(,N,),1
104701,988657,5,I,S,(,T,),1
104702,1016935,5,I,F,(,S,),1
104703,1025379,5,I,T,(,N,),1
104704,1025393,5,E,S,(,F,),1
104705,1072191,5,E,N,(,F,),1
104706,46,5,E,T,(,S,),13
104707,47,5,E,F,(,S,),11
104708,48,5,E,S,(,T,),22
104709,1519,5,E,S,(,T,),7
104710,9917,5,I,F,(,S,),1
104711,8729,5,I,S,(,T,),5
104712,464,5,E,S,(,T,),5
104713,465,5,E,N,(,T,),2
104714,33664,5,E,N,(,F,),4
104715,50,5,E,T,(,N,),1
104716,17655,5,I,F,(,S,),4
104717,15852,5,I,N,(,F,),2
104718,75633,5,I,F,(,S,),2
104719,15848,5,I,N,(,F,),1
104720,8730,5,E,S,(,F,),3
104721,49,5,E,F,(,N,),2
104722,2168,5,I,S,(,T,),4
104723,35749,5,E,T,(,S,),4
104724,27744,5,I,F,(,N,),1
104725,15849,5,I,N,(,T,),1
104726,22048,5,E,F,(,S,),2
104727,2173,5,I,F,(,S,),1
104728,27082,5,I,T,(,S,),2
104729,48967,5,I,T,(,S,),1
104730,184021,5,E,N,(,T,),1
104731,683,5,E,S,(,F,),1
104732,34413,5,E,N,(,T,),1
104733,8806,5,I,T,(,S,),1
104734,35137,5,E,F,(,S,),2
104735,60462,5,I,T,(,S,),1
104736,9114,5,E,T,(,S,),1
104737,178632,5,I,N,(,F,),3
104738,179812,5,E,S,(,F,),1
104739,75647,5,E,S,(,T,),1
104740,27060,5,I,F,(,S,),1
104741,2175,5,I,N,(,F,),1
104742,75630,5,I,F,(,S,),1
104743,191350,5,E,F,(,S,),1
104744,97928,5,I,F,(,S,),1
104745,75660,5,I,F,(,N,),1
104746,214541,5,E,S,(,F,),4
104747,27409,5,I,F,(,S,),1
104748,75635,5,I,F,(,S,),1
104749,97930,5,I,F,(,S,),1
104750,53927,5,E,F,(,N,),1
104751,15855,5,E,F,(,N,),1
104752,75637,5,I,S,(,F,),1
104753,121769,5,I,F,(,S,),1
104754,183711,5,I,S,(,T,),2
104755,64934,5,I,T,(,S,),1
104756,92874,5,I,S,(,T,),1
104757,99843,5,I,S,(,F,),1
104758,92873,5,E,S,(,F,),1
104759,150618,5,E,S,(,F,),1
104760,74646,5,I,S,(,F,),1
104761,205322,5,I,N,(,F,),1
104762,434153,5,E,S,(,F,),2
104763,76541,5,E,T,(,S,),1
104764,213575,5,I,S,(,T,),1
104765,159870,5,I,S,(,F,),1
104766,209596,5,I,S,(,T,),1
104767,244290,5,E,T,(,S,),1
104768,364686,5,I,S,(,F,),1
104769,98944,5,E,S,(,F,),1
104770,342442,5,E,N,(,F,),1
104771,182110,5,E,S,(,F,),1
104772,206460,5,E,S,(,F,),1
104773,240972,5,I,F,(,S,),1
104774,342484,5,I,S,(,T,),1
104775,198494,5,I,T,(,S,),1
104776,233779,5,I,T,(,S,),1
104777,240131,5,I,S,(,F,),1
104778,264739,5,E,N,(,F,),1
104779,285788,5,E,S,(,F,),1
104780,342425,5,E,S,(,F,),1
104781,342439,5,E,F,(,S,),1
104782,342451,5,I,S,(,T,),1
104783,393449,5,E,N,(,F,),1
104784,434154,5,I,S,(,T,),1
104785,342446,5,E,N,(,T,),1
104786,342486,5,I,S,(,F,),1
104787,371595,5,I,S,(,F,),1
104788,414538,5,E,S,(,F,),1
104789,573948,5,I,T,(,N,),1
104790,414123,5,I,N,(,T,),1
104791,964371,5,E,S,(,T,),1
104792,964414,5,I,F,(,S,),1
104793,342445,5,E,S,(,T,),1
104794,414632,5,E,S,(,F,),1
104795,414657,5,E,S,(,T,),1
104796,414683,5,I,S,(,T,),1
104797,414982,5,I,N,(,T,),1
104798,419216,5,I,S,(,T,),1
104799,513947,5,I,S,(,T,),1
104800,44,5,E,S,(,F,),83
104801,8828,5,E,F,(,S,),27
104802,45,5,I,F,(,S,),63
104803,25003,5,E,S,(,T,),34
104804,1585,5,E,S,(,T,),17
104805,8823,5,E,N,(,T,),8
104806,11078,5,E,S,(,F,),12
104807,362447,5,I,T,(,S,),18
104808,2861,5,E,N,(,T,),5
104809,294109,5,E,T,(,N,),21
104810,108122,5,I,S,(,T,),15
104811,10795,5,I,N,(,T,),10
104812,88493,5,I,N,(,T,),6
104813,9459,5,E,T,(,N,),13
104814,15255,5,E,S,(,T,),5
104815,11085,5,I,S,(,T,),8
104816,59945,5,I,N,(,T,),6
104817,24543,5,E,N,(,F,),8
