id,classic_jungian,classic_jungian_total_voted
128399,ET(N),2
240072,IN(F),1
210430,IN(T),1
128402,ES(T),1
215355,IF(S),2
101196,EF(N),1
215347,ES(T),2
129645,EF(N),1
358559,EN(T),1
109865,IN(T),1
251550,IN(F),1
109854,IN(T),1
109855,ET(N),1
251554,IN(T),1
376819,IN(F),1
109874,EN(T),1
251564,EN(F),1
3234,IN(T),41
113529,IF(N),1
400625,ET(S),4
447911,IN(F),4
447904,IN(F),2
447916,EN(T),2
447918,EN(F),2
10790,ES(T),1
447920,ES(T),4
84905,IN(F),1
303166,ES(F),1
447923,ES(F),2
447925,ES(T),2
447932,IN(T),1
344655,ET(S),1
450443,ES(F),1
342919,EN(T),1
344676,EF(S),1
344759,ES(F),1
342328,IT(N),1
98825,EF(S),2
287485,IT(N),1
3275,IT(N),11
257931,IN(F),13
319546,ES(T),11
444318,IN(T),1
444316,IS(T),1
444317,ET(S),1
444315,ES(T),1
444319,IS(F),1
3276,IS(F),10
281227,IT(N),3
281222,IN(T),1
28853,EF(N),1
281223,IT(N),1
478407,IS(F),2
478420,IN(T),1
478422,IS(T),1
287010,IN(F),2
233059,ET(N),2
307840,IN(T),1
316291,IS(T),2
48188,IF(S),1
271050,IF(S),1
249249,ET(S),1
263175,IN(F),1
173288,EN(F),1
83682,IN(T),1
76850,IN(T),1
2708,IN(F),8
532027,IN(T),1
507774,IN(T),2
1019543,ET(N),1
582230,IT(N),1
33816,IN(T),8
232882,IN(T),3
440529,ET(S),4
102385,EN(F),1
228390,IF(S),1
139753,ET(S),2
163182,EF(N),1
373444,ES(F),1
462173,IN(T),1
367707,IN(T),1
76965,IN(T),3
404887,IN(T),1
321056,EN(F),1
384080,EN(F),1
231369,EF(N),1
486930,ET(N),1
553580,IF(N),1
394360,IT(N),1
513664,EN(T),1
514197,IN(F),1
1021935,IS(T),2
335477,EF(N),11
420926,ET(N),12
215290,EF(N),1
215298,EF(N),2
215291,ET(N),1
215288,ES(F),2
215299,EN(T),2
115770,IN(F),1
215292,IF(N),1
215296,EN(T),1
215297,ES(F),1
451916,IN(F),1
369530,ET(N),1
375757,ET(S),1
509997,IS(T),1
603262,EN(T),1
689253,EN(F),1
81738,IN(T),4
81717,IT(N),1
423577,ES(F),6
161409,ET(N),2
103164,IT(N),1
278841,IS(T),1
81781,EN(F),1
109296,ET(S),1
81724,EN(T),1
422059,ES(F),1
425818,IS(T),1
81741,IF(S),1
81758,IN(T),1
294569,ES(T),1
81800,ES(F),2
81799,ES(F),2
206020,EN(T),2
118391,IT(N),1
372760,EN(F),1
1082366,IN(F),2
11666,IT(N),23
197817,EN(T),1
156724,EF(N),1
140887,IF(N),1
366475,ET(N),3
244432,EN(T),1
26666,IN(T),7
199329,ET(S),2
210577,EN(T),3
46476,EN(F),1
46835,IT(N),4
264251,IN(F),1
275033,IN(T),1
281694,IT(N),1
516569,IS(T),1
46860,IS(T),1
508117,IT(N),1
205791,EN(T),1
344458,IN(F),1
419347,ET(S),1
505760,IN(T),1
181003,IT(N),1
342928,EN(T),1
357935,EF(S),2
230757,ET(N),1
455300,ES(F),1
498184,IT(N),1
575363,EF(S),2
844505,IN(T),9
764871,EN(T),1
148562,IF(S),1
184417,IN(F),3
344690,IS(F),2
287889,IS(T),1
14348,ES(F),20
217087,ES(F),9
105487,EN(F),2
195616,ES(F),5
20426,EN(T),14
47259,IF(S),3
438328,EF(S),2
87814,EN(F),6
65723,ES(F),7
114093,EF(N),4
75175,IF(S),6
33254,IN(F),11
75450,IS(F),4
10637,EN(F),4
36868,ES(F),6
539524,EF(S),26
40692,ES(F),4
20444,EN(T),6
151842,EF(S),4
298361,IS(F),1
118074,IF(S),2
49422,IF(N),11
128163,EN(T),1
20443,EF(S),3
50210,IT(S),1
41946,IT(S),3
303979,IF(S),1
214683,ES(F),2
53496,ES(F),7
45096,IN(F),6
38232,EN(F),1
48159,IT(S),7
53988,ES(T),3
19056,ES(F),2
45098,EF(S),4
41954,IN(T),1
396184,IS(T),1
45105,IF(S),1
47401,EF(N),1
49424,EF(S),4
43552,EN(F),1
49101,EN(F),3
48134,EN(F),9
129154,EF(N),2
145877,IN(T),1
13535,EF(S),3
45122,ES(F),1
312475,EN(F),2
41944,IT(S),1
58902,IF(N),3
35813,IT(N),5
348986,IF(S),1
337267,IT(N),4
48151,IS(T),1
157766,ES(T),3
45099,IS(F),2
979946,IT(S),6
48199,IN(F),1
24280,IN(F),3
47845,IS(F),1
48163,EN(F),2
35814,EF(N),2
104074,ES(F),2
176482,IN(T),1
12116,ES(F),1
45104,ET(S),4
280030,ES(T),1
48148,EN(T),1
54023,IN(F),1
43534,EF(S),1
266989,EN(F),1
61956,IN(F),1
215269,EN(F),1
45125,EN(F),1
53244,IS(F),3
256455,IF(N),1
45097,ES(F),1
277951,ES(T),1
117959,ET(N),1
427056,IF(S),2
429796,ET(S),2
253965,EN(F),1
397880,ES(T),1
53987,EN(T),1
60673,ES(F),1
90235,EN(F),1
257137,EN(T),1
263899,EN(F),1
267913,ES(T),1
1058324,ES(F),23
138435,IF(S),5
135943,EN(F),1
284153,IS(F),1
311390,IF(S),1
347864,ES(T),1
399790,IF(N),1
138850,EF(S),1
230803,EF(N),1
48543,EN(F),1
138893,EN(F),1
206740,ES(F),1
796876,EN(T),2
215777,ES(T),1
429525,ES(F),1
551019,IS(F),1
90656,IN(T),5
270150,IF(S),1
262770,EN(F),1
329208,IF(S),1
288470,EF(S),1
303472,ES(F),1
366444,EF(N),1
510142,IN(F),1
575264,IS(F),1
311577,IN(F),1
364834,ES(F),1
514414,IF(S),3
559016,IT(N),1
281351,ES(T),1
414710,EF(N),1
514412,ES(F),3
314718,ET(S),1
421540,IT(S),1
491353,IT(S),1
132635,IF(S),1
306455,IT(N),1
376060,IF(S),1
488611,ES(T),1
518260,ES(F),1
205242,ET(N),1
314338,ES(F),1
548345,ES(F),1
12520,EN(F),32
439648,EN(T),9
193023,IS(F),7
464941,EN(F),2
193021,ET(N),9
12522,IN(F),9
12521,ES(F),7
99338,EN(T),6
439650,EF(S),10
30709,EN(F),6
193024,EN(F),4
193026,IF(N),4
21977,EF(N),7
109719,ES(F),5
379295,IN(T),7
439647,ES(F),10
170918,EF(N),1
439651,IT(S),6
12524,IS(F),2
109715,EN(F),4
439649,IN(F),4
109699,IN(F),1
109701,EF(S),2
109702,EF(N),2
56743,EN(T),3
12523,ET(S),8
103838,EF(N),1
33136,IF(S),8
193022,EF(S),1
464939,IN(F),3
109716,IF(N),3
12525,EF(S),3
229943,EN(F),5
409958,EF(S),2
379294,IS(F),4
464935,IF(N),4
12825,EN(F),1
109723,IN(F),2
170919,IS(T),4
98879,IF(S),1
14981,ES(T),2
174554,EF(N),4
464933,IF(S),2
413637,IF(S),2
151362,IS(T),1
99335,ES(T),2
109712,EN(F),2
528367,ET(N),3
50166,IN(F),3
109713,IF(N),2
174553,EN(F),2
662757,IN(F),6
432365,IN(F),3
464937,EF(S),3
528371,EF(N),2
477542,IS(T),6
53926,IT(N),1
528370,EN(T),2
35676,EN(F),1
120407,EN(F),1
409960,IF(N),1
109700,EF(S),1
357696,IF(N),2
379297,EN(F),1
174552,EN(T),1
109711,ES(F),2
230002,IF(S),3
429458,EN(T),2
128668,IN(T),2
218103,IS(T),1
351760,EF(N),5
397120,EN(T),1
477539,EN(F),4
528372,IF(N),2
99333,IS(F),1
357695,ES(T),2
109698,EN(F),1
527412,EF(N),1
210775,IS(T),1
210827,IT(N),5
109718,EF(N),1
362193,ET(N),3
528369,IN(F),2
662746,EN(F),9
455932,EN(F),2
143669,IF(N),1
154683,EN(F),1
379613,EN(T),2
477541,IS(F),2
223502,EN(T),1
153222,EF(N),1
323090,EN(F),1
136139,IT(S),1
296482,IT(S),1
155400,IS(F),1
205567,ES(F),1
275299,IF(S),1
316002,IF(N),2
100754,EN(F),1
146598,ES(T),1
153513,EN(F),1
205136,IN(F),1
503364,EN(F),1
205569,EF(S),1
662766,EN(T),2
430666,ES(T),2
99339,ES(F),7
154511,IN(F),2
662755,IF(S),4
279810,IS(F),1
467746,IN(F),1
799480,EN(F),6
165385,IN(T),3
230003,IS(T),3
486395,EF(N),1
109708,IS(F),1
386094,EN(F),2
403131,EN(F),2
499180,ET(S),1
902328,EN(T),1
93517,IF(S),2
205417,ES(F),2
238992,IN(F),1
392248,EN(T),1
256627,EF(N),1
662760,IS(F),1
219405,IS(T),1
456593,EF(N),1
527194,IN(F),2
582233,EN(F),1
205138,EF(N),1
224095,EN(T),1
307230,IF(S),1
322204,EN(F),1
137071,IN(T),1
266945,EN(F),1
272817,IS(T),2
498689,EN(F),1
902336,IS(F),1
322195,ET(S),1
365608,IF(N),1
402758,EN(F),2
417002,IN(T),1
531271,IN(F),3
536679,ES(F),1
599005,IF(S),1
325672,EN(F),1
432493,ES(F),1
501393,ES(F),1
501395,IN(T),1
501396,IS(F),1
322199,IF(S),1
540864,EN(F),2
561978,IF(N),1
793633,EN(F),4
1060541,IF(S),1
1090443,IS(F),1
208343,EF(S),1
322202,EF(S),1
323566,IN(F),1
365415,IN(F),1
472913,IF(N),1
501391,IT(S),1
501397,IS(F),1
552116,IN(F),1
566272,EF(S),1
581919,EN(F),1
603562,EN(T),6
587630,EN(F),2
1078552,IF(S),1
1078561,EN(F),1
1078564,ES(F),1
74620,IS(F),7
74621,ES(F),3
95822,IS(F),3
184532,IF(S),7
181278,ET(S),12
86424,EF(S),4
324837,IN(T),9
171306,EN(T),1
124049,ES(T),2
443214,ET(S),4
173265,IS(T),4
316226,ES(F),1
154112,IF(N),4
200337,ES(T),1
229735,EN(F),10
162852,EF(S),3
436926,ES(T),3
492515,EF(S),16
509716,ES(F),13
102599,EF(S),2
252229,ET(S),3
349528,IN(F),4
262349,EN(F),5
88124,EN(F),2
302412,ES(T),5
168153,EN(F),1
315679,ES(F),1
176945,EF(S),2
595839,EN(T),9
271715,EN(F),2
104891,IS(F),2
197293,EN(F),5
481905,ES(T),3
352170,ES(T),4
448277,IN(F),1
415242,IF(S),3
433734,IF(S),1
282429,IF(S),47
104889,ES(F),1
449593,IT(N),4
427246,IF(S),4
253137,EN(F),1
436067,EN(T),2
286967,IF(N),2
523855,IS(T),1
399939,EN(F),1
271728,EN(F),2
454078,EF(N),2
297066,EN(F),1
449852,EF(N),1
253187,EN(T),1
426769,IT(S),1
233554,ES(F),1
554426,IT(N),1
474860,ES(F),2
504940,ES(F),1
249550,EF(S),2
332877,EN(F),2
382754,EF(N),1
518996,EN(F),3
407730,IF(S),2
109002,ES(F),2
165281,ES(F),1
353402,IS(F),3
484079,EN(F),2
565902,ES(F),4
104901,EF(N),1
513013,EF(S),1
316271,ES(T),1
478757,IF(N),3
559552,EN(F),1
165379,EF(S),1
307920,EF(S),12
377948,EF(S),3
610471,EN(F),3
511228,EF(N),1
154262,EF(N),2
372929,ES(F),1
410854,ES(T),1
307214,ES(F),1
364469,EN(F),4
451899,IF(S),1
546773,EF(N),3
333769,EN(F),6
495052,EN(T),2
510894,EN(T),1
537661,EF(S),2
570358,IN(F),1
359924,IS(T),1
376893,IF(N),1
399089,ES(F),2
476010,ET(S),1
394999,EN(T),1
456829,ET(S),1
483442,EN(T),2
498935,ES(F),2
522614,ET(N),11
315797,IF(N),1
230848,EN(T),1
320888,ES(T),1
559527,IF(N),1
757917,EF(S),1
326896,EF(S),2
467724,EF(N),1
540301,ES(T),3
626181,EN(T),2
765362,ES(F),6
223759,ES(F),1
454682,IS(F),1
467726,IF(N),1
488884,ET(S),1
755818,EF(N),2
287161,EN(F),1
449534,EF(S),2
467291,ES(T),2
539071,ES(F),3
545409,EN(F),4
207864,EF(S),1
454271,EF(S),1
425047,EN(F),1
486419,IS(T),1
532172,IF(S),3
570254,EF(N),1
575385,ET(N),1
322599,ES(F),3
441063,EN(T),2
474047,IN(F),1
474267,EN(F),1
513480,IN(F),1
519604,ET(N),1
740190,ES(F),5
214346,ES(F),1
289022,EN(T),2
411145,EF(N),1
354228,IT(N),1
404547,EF(S),1
444302,ET(S),1
519011,ET(S),1
546908,ES(T),4
864877,IS(F),1
593153,EF(S),1
264143,EF(N),1
350388,IF(N),1
425037,EN(F),1
431496,IF(S),1
579763,EF(S),1
599365,EN(T),2
360261,ES(T),2
448496,EN(F),3
457837,EN(F),1
478174,EN(T),1
481847,EN(F),1
486781,ES(T),4
519890,EN(F),1
522597,EF(S),1
531550,IS(F),1
553668,EN(F),2
563138,ET(S),1
927524,EF(N),2
355594,IS(F),3
460192,EN(T),1
510516,EN(F),1
523408,ET(S),1
532400,EN(F),2
596252,EF(N),1
655630,EN(F),2
821863,ES(T),1
319562,EN(T),1
355036,IN(F),1
425038,IS(F),1
486238,EN(T),1
547937,EN(F),4
552542,IS(T),1
600922,EN(T),1
608578,EN(F),2
645231,ET(S),1
713832,ES(F),2
765406,ES(F),1
1037534,IF(N),2
1075968,ES(F),6
401157,IS(F),1
429332,EN(F),1
486839,EN(F),1
570378,EN(F),1
720780,EN(T),1
828363,IN(T),1
898834,EN(F),1
1030782,EF(S),5
499162,ES(F),1
504330,EN(F),1
519412,IS(T),1
528612,ES(F),1
563929,IS(F),1
564581,EN(T),1
706607,EN(F),1
823527,EN(F),1
874638,EF(N),2
899069,IS(T),1
1031511,IT(S),1
1090746,EF(S),2
566416,IT(N),1
885089,ES(F),1
958254,EF(N),1
1044120,ES(F),3
1092933,IS(T),1
320315,EN(F),5
9692,EN(T),1
331665,IS(F),1
308850,IF(N),2
336619,IS(F),1
238057,EN(T),2
283917,IS(F),1
68845,IT(N),2
475952,EN(T),4
444744,EN(T),1
269641,IF(N),2
129758,IS(F),1
372183,EN(T),1
442403,IS(F),2
217818,ES(T),2
392953,EF(N),2
238572,EN(F),1
327617,IN(T),1
459775,EN(T),2
356818,EN(F),1
413313,EN(T),1
384984,IN(T),1
447151,IT(N),1
264203,IS(F),1
329959,IF(N),1
567871,EN(T),1
845754,IF(S),1
379758,IT(N),1
551677,ET(N),3
475949,EN(T),1
444598,EN(F),1
488723,IT(N),3
501578,IT(N),1
600711,EN(T),1
457600,IT(N),1
508208,EN(F),3
495420,IN(F),1
1090431,ET(N),2
572731,IN(T),1
389278,IN(T),1
517234,ET(S),1
529658,EN(T),1
581247,EN(T),2
767226,IN(T),1
767316,IN(F),1
854796,ES(T),1
4842,EN(F),3
21758,ET(N),1
282354,IN(F),2
282345,EF(N),1
451576,ES(T),1
566609,ES(F),1
567183,ET(S),1
914865,EF(N),1
914926,IN(T),2
915006,ET(S),1
915608,ES(F),1
915218,ET(N),1
26383,EN(T),1
27403,ET(N),1
14048,ET(N),10
39504,EN(T),1
15858,ET(S),1
121942,ET(N),1
430712,ET(S),1
556383,EN(T),1
91127,ET(N),5
165762,EF(N),1
460757,ET(S),1
597940,ET(S),1
585355,ET(S),1
431,ES(T),33
178875,EN(F),5
41732,IT(S),1
91823,ET(N),29
3039,EN(T),3
109027,EF(N),1
42963,ET(S),4
166892,IN(T),7
399541,EF(N),1
392647,EF(N),5
187785,EN(F),2
403591,EN(T),2
404510,ET(S),1
27537,IF(S),4
109024,EF(N),1
42960,ET(N),4
33198,ES(T),3
42959,ET(S),2
106956,IN(F),1
66977,IN(T),7
193957,EF(N),1
91826,ET(N),2
93788,ES(F),1
295135,IS(F),1
295138,EF(N),1
398374,IT(S),1
312323,ET(N),1
404452,EN(T),1
457116,EF(N),1
523404,ET(S),1
155848,IN(F),1
404451,ET(N),1
155850,EN(F),1
278945,IN(T),7
575998,ET(S),2
331792,ET(N),1
312881,EN(T),4
255702,IT(N),6
40523,ES(T),3
108898,ET(S),3
39143,ET(N),2
221231,EF(N),3
108897,IN(T),2
361422,IF(N),1
502509,IT(S),1
42958,ES(F),1
130410,EF(N),1
343888,EF(S),1
512427,IN(T),1
757876,IT(S),1
284766,ET(N),1
331787,ET(S),1
974357,IN(T),1
460755,IN(F),1
279921,IN(F),2
185094,ET(N),1
279928,ES(T),1
512425,EF(N),1
525423,IF(N),2
211999,EF(N),1
917019,ET(S),1
35641,ET(N),6
313141,IN(F),2
41544,IN(F),2
39541,ET(N),2
425969,IS(F),1
40537,ES(T),9
293432,EN(T),2
512434,ET(S),3
488841,EN(F),1
460159,ET(S),2
16064,ES(T),9
101747,EN(F),1
41880,EF(N),1
235207,EN(T),1
863591,ET(S),3
863757,EF(N),1
872103,IS(F),1
872126,ET(S),1
863689,ET(N),1
235288,IT(N),1
36079,EF(N),3
36737,IN(T),2
374752,IN(F),1
540897,IN(F),1
855913,EF(N),1
42055,ET(N),10
125453,IN(T),11
42056,EF(N),4
217398,ET(S),4
282340,IN(F),3
8819,ES(F),1
42057,EN(T),3
222981,ET(N),5
82476,ET(S),1
39535,ES(F),2
224595,IF(S),5
61628,IT(S),3
256201,IT(N),3
290805,EN(F),2
221263,ET(N),2
331609,EF(N),2
388746,IN(F),5
444073,EN(F),1
235190,EN(T),1
399621,IT(N),1
470015,ET(N),1
518937,EF(S),1
538438,IN(F),3
538450,IS(F),3
390647,IN(F),2
522849,IS(F),2
538452,ES(F),3
35765,IS(F),53
16065,IN(T),12
36078,IN(T),13
35766,ES(F),1
42059,ES(T),1
42061,ET(N),1
42060,ET(S),1
389785,ES(T),2
343871,EN(F),1
9350,ET(N),27
4336,ES(F),7
24828,ES(F),17
43901,IT(N),1
43902,ET(S),1
26909,ES(T),1
70221,IF(S),1
39534,IN(T),5
42789,IN(T),1
117171,IS(F),1
194533,IN(T),1
41103,IS(T),1
292747,EN(T),3
150229,EN(T),1
437543,IN(F),1
235333,ET(N),1
40065,ET(N),2
47045,ET(S),5
108847,IN(F),3
40068,IN(F),2
40069,EF(S),1
841222,EF(N),1
40067,IN(T),1
7219,ET(S),1
212530,IS(F),3
212540,EN(T),2
212541,IT(S),2
1051606,IN(F),1
229585,ET(N),3
229607,IS(F),1
1099008,ES(T),1
